# ALPHA = 0.05
# NUMBER_OF_TESTS = 3

# _SET1_  VARIABLE = All_significant_in_AA (set)
# _SET1_  NGENES = 3761
# _SET1_  P-VALUE = 0.0118968
_SET1_   GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   TOP3A             17   18177235   18218321     36       8  184652      0.36067     0.064159   -5.3413e-05      0.36072
_SET1_   SMCR8             17   18218594   18231370     18       3  241423     -0.75872      0.29151   -5.3413e-05     -0.75867
_SET1_   SHMT1             17   18231187   18266856     33       6  222856      0.59761      0.02624   -5.3413e-05      0.59767
_SET1_   TRIM16L           17   18601311   18639431     10       3  240341      0.91826     0.015891   -5.3413e-05      0.91831
_SET1_   NLK               17   26369009   26523407     23       8  235361      -1.5524      0.54565   -5.3413e-05      -1.5524
_SET1_   SUPT6H            17   26989221   27029255      7       3  236885       1.4953    0.0035907   -5.3413e-05       1.4954
_SET1_   PROCA1            17   27030214   27039127      2       1  253139     -0.78893      0.47466   -5.3413e-05     -0.78888
_SET1_   TLCD1             17   27051366   27053949      1       1  252183     -0.52325         0.39   -5.3413e-05     -0.52319
_SET1_   FLOT2             17   27206356   27224715      9       2  225768       1.9784   0.00099019   -5.3413e-05       1.9784
_SET1_   DHRS13            17   27224799   27230089      3       2  208744       1.6785     0.004831   -5.3413e-05       1.6786
_SET1_   PHF12             17   27232264   27278622     13       3  226818      -1.3986      0.61056   -5.3413e-05      -1.3985
_SET1_   SSH2              17   27952956   28257231     82       4  244891       2.8209   8.0845e-06   -5.3413e-05        2.821
_SET1_   EFCAB5            17   28256874   28435470     74       4  240020       2.3929   6.0589e-05   -5.3413e-05        2.393
_SET1_   CRLF3             17   29109702   29151778     21       2  241185       1.5853    0.0033915   -5.3413e-05       1.5854
_SET1_   ATAD5             17   29159020   29222295     25       2  245527        2.848   2.6775e-05   -5.3413e-05        2.848
_SET1_   COPRS             17   30178884   30186326      4       1  252655       5.1661   3.2798e-10   -5.3413e-05       5.1661
_SET1_   LRRC37B           17   30348155   30380519      4       1  248434       5.8384    4.916e-12   -5.3413e-05       5.8385
_SET1_   ZNF207            17   30677071   30697468     12       2  246695       1.6694    0.0017651   -5.3413e-05       1.6694
_SET1_   TMEM132E          17   32907768   32966337     45      10  232262      0.76756    0.0096447   -5.3413e-05      0.76761
_SET1_   LIG3              17   33307517   33332088     13       4  246730      -0.9539      0.34883   -5.3413e-05     -0.95385
_SET1_   NLE1              17   33458368   33469322      6       3  226335     -0.97254      0.44099   -5.3413e-05     -0.97249
_SET1_   SLFN13            17   33762115   33775856     21       5  243898      -1.9643       0.7129   -5.3413e-05      -1.9643
_SET1_   RPL23             17   37006321   37010053      2       1  250594       4.2126   1.2447e-07   -5.3413e-05       4.2126
_SET1_   CACNB1            17   37329709   37353956      9       5  197167       0.6537     0.040409   -5.3413e-05      0.65376
_SET1_   RPL19             17   37356536   37360980      1       1  235088    -0.075151         0.23   -5.3413e-05    -0.075098
_SET1_   ERBB2             17   37844167   37884915      8       2  240041      0.61732     0.038062   -5.3413e-05      0.61738
_SET1_   IKZF3             17   37913968   38020441     52       3  244915     -0.47475      0.21772   -5.3413e-05      -0.4747
_SET1_   GSDMB             17   38060848   38074903     12       1  246920      -1.4661      0.61747   -5.3413e-05       -1.466
_SET1_   NR1D1             17   38249037   38256978      8       4  208130       1.8297    0.0015779   -5.3413e-05       1.8297
_SET1_   CASC3             17   38296507   38328431     11       3  224261     -0.60716      0.34232   -5.3413e-05      -0.6071
_SET1_   RAPGEFL1          17   38334242   38351906      3       2  204900       2.3691   0.00056555   -5.3413e-05       2.3691
_SET1_   CDC6              17   38444146   38459413     11       3  208225     -0.31517       0.3036   -5.3413e-05     -0.31511
_SET1_   RARA              17   38465423   38513895     11       4  232009       2.8936   1.9738e-05   -5.3413e-05       2.8937
_SET1_   IGFBP4            17   38599676   38613982      7       3  210844       3.5483   1.7728e-06   -5.3413e-05       3.5484
_SET1_   KRT10             17   38974369   38978863      2       1  253174     -0.82109       0.4228   -5.3413e-05     -0.82104
_SET1_   FKBP10            17   39968962   39979469      1       1  241312       1.8608       0.0033   -5.3413e-05       1.8609
_SET1_   KLHL11            17   40009799   40021629      7       2  225144     -0.91396      0.44421   -5.3413e-05     -0.91391
_SET1_   KAT2A             17   40265129   40273382      6       2  187135      0.64493     0.067787   -5.3413e-05      0.64498
_SET1_   STAT5B            17   40351195   40428478     14       2  243316      -1.2012      0.49855   -5.3413e-05      -1.2012
_SET1_   STAT5A            17   40439565   40463961      8       1  248185      0.40247     0.071443   -5.3413e-05      0.40253
_SET1_   COASY             17   40713485   40718299      4       1  212004       4.9246   2.8308e-09   -5.3413e-05       4.9246
_SET1_   PSMC3IP           17   40724328   40729849      2       1  252725       4.5115   1.1429e-08   -5.3413e-05       4.5115
_SET1_   TUBG2             17   40811266   40819024      6       2  233238        4.668    2.857e-09   -5.3413e-05        4.668
_SET1_   PLEKHH3           17   40819932   40829048      1       1  245951       2.3392      0.00068   -5.3413e-05       2.3393
_SET1_   EZH1              17   40852293   40897095      8       2  236882       5.4118   2.0271e-11   -5.3413e-05       5.4119
_SET1_   VPS25             17   40925454   40931618      2       1  238679       0.3376      0.14174   -5.3413e-05      0.33765
_SET1_   RPL27             17   41150446   41154976      4       1  252304      -1.3335      0.60538   -5.3413e-05      -1.3334
_SET1_   VAT1              17   41166622   41174459      3       2  209318     -0.87313      0.48226   -5.3413e-05     -0.87308
_SET1_   RND2              17   41177258   41184058      3       1  210055     -0.42931      0.34482   -5.3413e-05     -0.42926
_SET1_   NBR1              17   41322498   41363707     13       1  244309     -0.35645      0.22384   -5.3413e-05      -0.3564
_SET1_   ARL4D             17   41476353   41478504      1       1  195382       1.9774       0.0036   -5.3413e-05       1.9775
_SET1_   PYY               17   42030101   42081837     23       5  244177     -0.01815      0.08601   -5.3413e-05    -0.018096
_SET1_   TMEM101           17   42088556   42100519      7       3  251063       2.2524   0.00022669   -5.3413e-05       2.2524
_SET1_   HDAC5             17   42154121   42201014     22       2  246805       1.4524    0.0033316   -5.3413e-05       1.4525
_SET1_   UBTF              17   42282401   42298994      5       2  240070     -0.51764      0.27249   -5.3413e-05     -0.51758
_SET1_   GPATCH8           17   42472645   42580957     32       2  241229     -0.46501      0.20428   -5.3413e-05     -0.46496
_SET1_   FZD2              17   42634812   42638630      3       2  245373       1.1598     0.012706   -5.3413e-05       1.1599
_SET1_   C17orf104         17   42733762   42755673     10       5  241784       4.3879   7.4288e-09   -5.3413e-05       4.3879
_SET1_   ADAM11            17   42836405   42859214     11       3  242889       3.2021   3.4757e-06   -5.3413e-05       3.2021
_SET1_   C1QL1             17   43037061   43045644      8       3  237507       1.7294    0.0015914   -5.3413e-05       1.7294
_SET1_   PLCD3             17   43189008   43209891     22       8  241817        5.571   7.6457e-13   -5.3413e-05        5.571
_SET1_   ACBD4             17   43209967   43221548      6       3  237182       6.2596   4.7827e-14   -5.3413e-05       6.2596
_SET1_   HEXIM2            17   43237502   43247406      3       2  246554       6.4324   1.3756e-14   -5.3413e-05       6.4325
_SET1_   FMNL1             17   43299192   43324685     10       3  242083       1.8562   0.00086006   -5.3413e-05       1.8563
_SET1_   MAP3K14           17   43340488   43394414     34       8  233647       3.0538   2.8675e-06   -5.3413e-05       3.0539
_SET1_   CDC27             17   45195310   45266665     43       8  244302       1.4756    0.0012715   -5.3413e-05       1.4756
_SET1_   NPEPPS            17   45600316   45700642     17       3  242794       3.6436   3.2392e-07   -5.3413e-05       3.6437
_SET1_   MRPL10            17   45900638   45908907     14       3  232040      0.56737     0.034779   -5.3413e-05      0.56742
_SET1_   SCRN2             17   45915047   45918699      5       2  246884      0.30887     0.080562   -5.3413e-05      0.30893
_SET1_   PNPO              17   46018889   46026674     11       4  251099       4.2611   1.0043e-08   -5.3413e-05       4.2612
_SET1_   SKAP1             17   46210802   46507596    257      17  249688       3.6277   3.5227e-08   -5.3413e-05       3.6277
_SET1_   HOXB2             17   46620017   46622393      3       2  222137      0.22093       0.1127   -5.3413e-05      0.22098
_SET1_   HOXB7             17   46684594   46688383      3       1  251553       1.4203    0.0086481   -5.3413e-05       1.4203
_SET1_   CALCOCO2          17   46908350   46942607     23       4  227911       2.6212   5.7532e-05   -5.3413e-05       2.6212
_SET1_   NGFR              17   47572655   47592382     19       7  210759       1.1704     0.006547   -5.3413e-05       1.1704
_SET1_   NXPH3             17   47653298   47661172      5       2  229091      0.51171     0.052121   -5.3413e-05      0.51177
_SET1_   FAM117A           17   47787687   47841518     12       4  250821      0.48059     0.035454   -5.3413e-05      0.48064
_SET1_   KAT7              17   47865922   47906458     15       7  215053     -0.22045      0.16028   -5.3413e-05      -0.2204
_SET1_   PDK2              17   48172101   48188733     14       3  237722      -2.0567      0.79894   -5.3413e-05      -2.0566
_SET1_   SAMD14            17   48188673   48207246      8       3  235260      -1.2243      0.50535   -5.3413e-05      -1.2243
_SET1_   RSAD1             17   48556190   48563336      7       3  220098      -2.0851      0.82912   -5.3413e-05       -2.085
_SET1_   CACNA1G           17   48638429   48704835     46       9  234606      0.29292     0.031809   -5.3413e-05      0.29298
_SET1_   STXBP4            17   53046119   53241646    174      11  242326     -0.55526      0.13218   -5.3413e-05     -0.55521
_SET1_   TMEM100           17   53796988   53809482      8       2  239372     -0.79331      0.43093   -5.3413e-05     -0.79326
_SET1_   ANKFN1            17   54230836   54560007    306      35  240152       2.1758   2.2621e-05   -5.3413e-05       2.1759
_SET1_   C17orf67          17   54869274   54911256     26       4  247611        3.867   7.0003e-08   -5.3413e-05        3.867
_SET1_   COIL              17   55015560   55038411     10       3  224464      0.88083     0.020902   -5.3413e-05      0.88089
_SET1_   CUEDC1            17   55938604   56032684     75      20  226654      0.87424    0.0049817   -5.3413e-05       0.8743
_SET1_   RAD51C            17   56769934   56811703     22       4  252553     -0.21841      0.11456   -5.3413e-05     -0.21836
_SET1_   YPEL2             17   57409053   57479095     38       7  245391      -2.2268      0.75501   -5.3413e-05      -2.2267
_SET1_   DHX40             17   57642886   57685713      3       1  252762     -0.57742      0.32616   -5.3413e-05     -0.57736
_SET1_   CLTC              17   57697050   57774317     57       4  246674      -1.5601      0.57136   -5.3413e-05        -1.56
_SET1_   HEATR6            17   58118790   58156292     22       2  237328      0.62027     0.044541   -5.3413e-05      0.62032
_SET1_   USP32             17   58254551   58469586     39       2  242352      0.99514       0.0204   -5.3413e-05      0.99519
_SET1_   MED13             17   60019966   60142643     32       4  245462       1.4303    0.0027018   -5.3413e-05       1.4303
_SET1_   MRC2              17   60704762   60770962     52       8  224952      0.99306    0.0069847   -5.3413e-05      0.99311
_SET1_   TANC2             17   61043913   61505067    187      12  241053      -1.8619      0.57279   -5.3413e-05      -1.8618
_SET1_   CYB561            17   61509665   61523724      6       2  249638      -2.1471      0.81823   -5.3413e-05      -2.1471
_SET1_   DDX42             17   61851549   61896677     28       4  241221       7.5195   2.2126e-19   -5.3413e-05       7.5196
_SET1_   FTSJ3             17   61896793   61905031      8       1  246072      -1.2541       0.5539   -5.3413e-05      -1.2541
_SET1_   SCN4A             17   62015914   62066876     33       9  232398       5.6033   6.2297e-13   -5.3413e-05       5.6033
_SET1_   SMURF2            17   62538400   62658386     50       4  230932       1.7202    0.0020518   -5.3413e-05       1.7202
_SET1_   PRKCA             17   64298760   64806862    573      67  245370       3.4354    1.202e-08   -5.3413e-05       3.4355
_SET1_   CACNG5            17   64831235   64881941     59      19  234261       -1.494      0.41355   -5.3413e-05       -1.494
_SET1_   CACNG1            17   65040652   65052913     13       3  248946       1.3579    0.0038008   -5.3413e-05        1.358
_SET1_   PSMD12            17   65336619   65362721     13       4  245397    -0.058887     0.097194   -5.3413e-05    -0.058834
_SET1_   PITPNC1           17   65373397   65693379    241      60  230573    -0.037383     0.019929   -5.3413e-05     -0.03733
_SET1_   BPTF              17   65821644   65980494     41       2  238974       2.6804    4.615e-05   -5.3413e-05       2.6804
_SET1_   C17orf58          17   65987217   65989765      1       1  251996       1.2305        0.014   -5.3413e-05       1.2306
_SET1_   AMZ2              17   66202127   66253305     41      11  237825       4.5007   6.2009e-10   -5.3413e-05       4.5008
_SET1_   ARSG              17   66255323   66425516    107      30  232963       2.5038   6.2896e-06   -5.3413e-05       2.5039
_SET1_   PRKAR1A           17   66507921   66547457     37       7  243351      0.24052       0.0405   -5.3413e-05      0.24057
_SET1_   ABCA10            17   67144148   67240956     87       9  244885       1.1895    0.0025981   -5.3413e-05       1.1895
_SET1_   ABCA5             17   67240576   67323323     67       7  243174      -1.5758      0.50941   -5.3413e-05      -1.5757
_SET1_   KCNJ16            17   68071348   68131749    116       7  238706       1.0234    0.0062517   -5.3413e-05       1.0234
_SET1_   KCNJ2             17   68164757   68176189      3       1  243961       3.1524   2.7938e-05   -5.3413e-05       3.1525
_SET1_   SLC39A11          17   70642085   71088853    494      91  232460      0.20953     0.006352   -5.3413e-05      0.20959
_SET1_   COG1              17   71189070   71204646     15       2  241316     -0.45768      0.21745   -5.3413e-05     -0.45763
_SET1_   CDC42EP4          17   71279763   71308314     19       6  228248     -0.99523      0.34273   -5.3413e-05     -0.99517
_SET1_   TTYH2             17   72209696   72258159     43       7  225050     -0.98149      0.32986   -5.3413e-05     -0.98144
_SET1_   KIF19             17   72322351   72351959     18       5  238777     -0.53473      0.18819   -5.3413e-05     -0.53468
_SET1_   BTBD17            17   72352555   72357958      9       2  243382      0.36009     0.056533   -5.3413e-05      0.36015
_SET1_   GPR142            17   72363532   72369104      2       1  185372       2.4061   0.00095005   -5.3413e-05       2.4061
_SET1_   GPRC5C            17   72427480   72447797      8       3  193791     -0.78007      0.44216   -5.3413e-05     -0.78002
_SET1_   USH1G             17   72912176   72919351      1       1  238534      -1.4629         0.72   -5.3413e-05      -1.4629
_SET1_   KCTD2             17   73043279   73061981      8       3  228115      -1.1075      0.50352   -5.3413e-05      -1.1075
_SET1_   SUMO2             17   73163825   73179098      1       1  251734      -2.1173         0.87   -5.3413e-05      -2.1173
_SET1_   MRPS7             17   73257749   73262457      7       2  198749       1.6916    0.0048753   -5.3413e-05       1.6917
_SET1_   GRB2              17   73314157   73401790     52       4  250474       3.9228   4.5984e-08   -5.3413e-05       3.9229
_SET1_   KIAA0195          17   73452664   73496533     12       2  250616    -0.068955      0.13381   -5.3413e-05    -0.068902
_SET1_   RECQL5            17   73622925   73663270     22       2  236775       0.6323     0.031136   -5.3413e-05      0.63235
_SET1_   GALK1             17   73754018   73761280      3       2  219335      -1.7743      0.79385   -5.3413e-05      -1.7742
_SET1_   ACOX1             17   73937588   73975515     19       6  242901    -0.074448     0.093116   -5.3413e-05    -0.074395
_SET1_   SRP68             17   74034856   74068607     19       2  242991       1.8677   0.00085907   -5.3413e-05       1.8678
_SET1_   RHBDF2            17   74466975   74497509      9       3  207934      0.22197      0.10127   -5.3413e-05      0.22203
_SET1_   MXRA7             17   74669748   74707056     30       5  242849      -1.7522      0.61904   -5.3413e-05      -1.7522
_SET1_   METTL23           17   74722912   74729962      2       1  126479     -0.18316      0.62407   -5.3413e-05      -0.1831
_SET1_   MFSD11            17   74732647   74775336     18       5  135211     -0.80891      0.54341   -5.3413e-05     -0.80885
_SET1_   TNRC6C            17   76000194   76104916     61      11  225478      0.32803     0.038545   -5.3413e-05      0.32808
_SET1_   SYNGR2            17   76164632   76169009      6       3  215400       1.7877    0.0024213   -5.3413e-05       1.7877
_SET1_   TK1               17   76170160   76183285     16       5  224223       1.9895   0.00058719   -5.3413e-05       1.9896
_SET1_   PGS1              17   76374705   76420740     44       5  244638       2.7475    1.163e-05   -5.3413e-05       2.7476
_SET1_   TIMP2             17   76849059   76921472     73      13  241615       3.6564   5.9936e-08   -5.3413e-05       3.6564
_SET1_   LGALS3BP          17   76967335   76976061      8       3  219902    -0.023715      0.17569   -5.3413e-05    -0.023662
_SET1_   TBC1D16           17   77906142   78009657     62      25  171693     -0.50827      0.16417   -5.3413e-05     -0.50821
_SET1_   GAA               17   78075339   78093680     19       4  213401       1.1998    0.0079581   -5.3413e-05       1.1998
_SET1_   CARD14            17   78143791   78183130     40      11  241729      -1.2675      0.35443   -5.3413e-05      -1.2675
_SET1_   BAIAP2            17   79008944   79091232     63      18  216117       2.5345   1.7173e-05   -5.3413e-05       2.5346
_SET1_   SLC38A10          17   79218799   79269233     42       5  249323     0.026168     0.064437   -5.3413e-05     0.026221
_SET1_   TMEM105           17   79285070   79304474     10       2  207603       1.1641     0.015927   -5.3413e-05       1.1642
_SET1_   ACTG1             17   79476997   79479892      2       1  221776       1.5069    0.0083885   -5.3413e-05       1.5069
_SET1_   NPLOC4            17   79523913   79604138     51       6  239899      -2.5885      0.86742   -5.3413e-05      -2.5885
_SET1_   CCDC137           17   79633761   79640937      5       2  229813      0.44389     0.063592   -5.3413e-05      0.44394
_SET1_   HGS               17   79650962   79669151      5       2  252029      0.30973     0.067198   -5.3413e-05      0.30978
_SET1_   SLC25A10          17   79679266   79688046      4       2  228458       -0.405      0.24685   -5.3413e-05     -0.40495
_SET1_   DCXR              17   79993757   79995573      1       1  181580       2.6232   0.00086999   -5.3413e-05       2.6233
_SET1_   SLC16A3           17   80186282   80197375      1       1  237579       2.9986   3.7001e-05   -5.3413e-05       2.9987
_SET1_   NARF              17   80415611   80446143     15       4  238294       -1.838       0.7058   -5.3413e-05      -1.8379
_SET1_   B3GNTL1           17   80900009   81009686    102      19  239227      -1.7585      0.49478   -5.3413e-05      -1.7584
_SET1_   METRNL            17   81037567   81052867      1       1  176518     -0.26291         0.36   -5.3413e-05     -0.26286
_SET1_   USP14             18     158483     213739     27       6  239313        1.903   0.00041616   -5.3413e-05       1.9031
_SET1_   ENOSF1            18     670324     712662     70       8  247791      -1.6925      0.53489   -5.3413e-05      -1.6924
_SET1_   MYOM1             18    3066805    3220106    121      30  239499      -1.5799      0.37983   -5.3413e-05      -1.5799
_SET1_   ZBTB14            18    5289018    5297052      9       1  246158      -1.0611      0.47513   -5.3413e-05      -1.0611
_SET1_   PTPRM             18    7567314    8406859    769      91  238290      0.89339   0.00092372   -5.3413e-05      0.89344
_SET1_   RAB12             18    8609443    8639380     33       4  247278      0.60691     0.023227   -5.3413e-05      0.60696
_SET1_   RALBP1            18    9475530    9538106     40       8  247932      -1.2311      0.38582   -5.3413e-05      -1.2311
_SET1_   PPP4R1            18    9546789    9614605     47      10  243237      -1.5489      0.49731   -5.3413e-05      -1.5489
_SET1_   PIEZO2            18   10670244   11148761    601      74  241390      -1.5125      0.24819   -5.3413e-05      -1.5125
_SET1_   IMPA2             18   11981427   12030885     73      13  246269       2.2907   4.0414e-05   -5.3413e-05       2.2907
_SET1_   RNMT              18   13726659   13764555     37       5  249824      -2.9373      0.93186   -5.3413e-05      -2.9372
_SET1_   ABHD3             18   19230858   19284766     21       4  232501        3.569   5.4542e-07   -5.3413e-05       3.5691
_SET1_   TMEM241           18   20875977   21017925     86      12  250527       4.9492   1.5346e-11   -5.3413e-05       4.9493
_SET1_   NPC1              18   21086148   21166581     51       4  244579       2.6251   2.1504e-05   -5.3413e-05       2.6251
_SET1_   IMPACT            18   22006609   22033499     30       5  252170       -2.761      0.91193   -5.3413e-05       -2.761
_SET1_   TAF4B             18   23806409   23971649    112      11  234621      -1.6699      0.52481   -5.3413e-05      -1.6699
_SET1_   DSC3              18   28570052   28622781     79      10  247542      -1.1046      0.29216   -5.3413e-05      -1.1046
_SET1_   B4GALT6           18   29202209   29306560     78      11  245651       -1.329      0.36742   -5.3413e-05      -1.3289
_SET1_   ASXL3             18   31158541   31331159    162      14  248549      0.42875     0.013856   -5.3413e-05       0.4288
_SET1_   DTNA              18   32073254   32471808    438      20  241536     -0.86557      0.21087   -5.3413e-05     -0.86551
_SET1_   ELP2              18   33709837   33754688     55       4  244729     -0.98401      0.32292   -5.3413e-05     -0.98395
_SET1_   TPGS2             18   34359513   34409179     37       4  241416       1.9938   0.00041263   -5.3413e-05       1.9938
_SET1_   KIAA1328          18   34409069   34812095    220       9  242444       1.0866    0.0039182   -5.3413e-05       1.0866
_SET1_   CELF4             18   34823003   35146000    365      59  243833      0.88749     0.001173   -5.3413e-05      0.88754
_SET1_   RIT2              18   40323183   40695676    361      41  221600     -0.92585      0.18065   -5.3413e-05      -0.9258
_SET1_   PSTPIP2           18   43563502   43652250     62       7  244338     -0.25941      0.10478   -5.3413e-05     -0.25936
_SET1_   ST8SIA5           18   44259081   44337039     79      23  242771     -0.76391      0.15005   -5.3413e-05     -0.76385
_SET1_   HDHD2             18   44633781   44676891     38       7  242708          1.8   0.00048614   -5.3413e-05          1.8
_SET1_   SKOR2             18   44738460   44775554     32       5  249923       2.5472   2.7284e-05   -5.3413e-05       2.5472
_SET1_   SMAD2             18   45359466   45457564     77       4  223292     -0.49951      0.18872   -5.3413e-05     -0.49945
_SET1_   DYM               18   46567846   46987172    237      18  243602       8.9608   5.6078e-27   -5.3413e-05       8.9608
_SET1_   CXXC1             18   47808713   47814692      8       3  248814     -0.92987      0.37362   -5.3413e-05     -0.92981
_SET1_   ME2               18   48405432   48476165     37       4  236937      0.40192     0.036234   -5.3413e-05      0.40198
_SET1_   DCC               18   49866542   51062273   1387      85  246016      0.92658   0.00080439   -5.3413e-05      0.92664
_SET1_   POLI              18   51795849   51837583     71       7  239375    -0.019125     0.069094   -5.3413e-05    -0.019072
_SET1_   C18orf54          18   51884284   51908404     37       5  241861     -0.24928      0.12225   -5.3413e-05     -0.24923
_SET1_   RAB27B            18   52385097   52562747    108      13  249860     -0.85201      0.19146   -5.3413e-05     -0.85196
_SET1_   TCF4              18   52889562   53303252    222      34  245578      0.77705    0.0031616   -5.3413e-05      0.77711
_SET1_   WDR7              18   54318590   54697036    343      33  223682      -1.7496      0.48763   -5.3413e-05      -1.7496
_SET1_   ONECUT2           18   55102917   55158530     94      12  237381     -0.53064      0.14419   -5.3413e-05     -0.53058
_SET1_   ALPK2             18   56148479   56296189    164      38  236866       0.2513     0.012991   -5.3413e-05      0.25136
_SET1_   CCBE1             18   57098171   57364860    401      51  241002       1.6931   8.4875e-05   -5.3413e-05       1.6931
_SET1_   PMAIP1            18   57567153   57571538      4       2  237592      -2.0058      0.82349   -5.3413e-05      -2.0057
_SET1_   RNF152            18   59475300   59561634     76      11  237739      -0.6355      0.15542   -5.3413e-05     -0.63544
_SET1_   KIAA1468          18   59854506   59974355    135      16  236576      -1.9509      0.60949   -5.3413e-05      -1.9509
_SET1_   ZCCHC2            18   60190658   60254942     67      11  245155      -2.8373       0.8831   -5.3413e-05      -2.8372
_SET1_   DOK6              18   67068284   67516323    557      84  240216      -2.9491      0.75523   -5.3413e-05       -2.949
_SET1_   RTTN              18   67671040   67872962    175       9  228411      -2.1185      0.77895   -5.3413e-05      -2.1185
_SET1_   SOCS6             18   67956137   67997435     34       6  229449       1.1923    0.0047246   -5.3413e-05       1.1924
_SET1_   CBLN2             18   70203915   70211723      8       2  235288     -0.73497      0.40043   -5.3413e-05     -0.73492
_SET1_   FBXO15            18   71740588   71815100     71       5  243180      -0.1756      0.11922   -5.3413e-05     -0.17555
_SET1_   ZADH2             18   72909278   72921281     10       3  218330      -1.5958      0.66279   -5.3413e-05      -1.5958
_SET1_   TSHZ1             18   72922710   73001905     87      15  222020      -2.7731      0.87689   -5.3413e-05       -2.773
_SET1_   ZNF516            18   74069637   74207146    125      22  230167      -1.8191      0.52835   -5.3413e-05      -1.8191
_SET1_   NFATC1            18   77155772   77289323    111      23  225713       5.7414   3.2752e-14   -5.3413e-05       5.7415
_SET1_   CTDP1             18   77439801   77514510     70       8  247962     -0.71789      0.18934   -5.3413e-05     -0.71784
_SET1_   KCNG2             18   77623668   77659816     17       4  248976     -0.71774      0.26292   -5.3413e-05     -0.71768
_SET1_   HSBP1L1           18   77724582   77730822      7       2  239074       -1.006      0.45079   -5.3413e-05      -1.0059
_SET1_   SHC2              19     416583     460996     33      10  186691      0.30945     0.056601   -5.3413e-05       0.3095
_SET1_   HCN2              19     589893     617159      5       3  141062    -0.047371      0.24664   -5.3413e-05    -0.047318
_SET1_   PALM              19     708953     748330     19       5  170829       1.0594     0.016627   -5.3413e-05       1.0595
_SET1_   WDR18             19     984328     994569     14       2  219109      -1.3864      0.60002   -5.3413e-05      -1.3863
_SET1_   HMHA1             19    1065922    1086627     14       3  200494     -0.59764       0.3082   -5.3413e-05     -0.59759
_SET1_   SBNO2             19    1107633    1174282     25       6  226463       1.6156    0.0013788   -5.3413e-05       1.6156
_SET1_   C19orf26          19    1228059    1237990      3       2  133371       1.2925     0.039406   -5.3413e-05       1.2926
_SET1_   CIRBP             19    1269267    1274809      3       1  180679     -0.86403      0.57933   -5.3413e-05     -0.86397
_SET1_   DAZAP1            19    1407584    1435683     10       3  209620       2.2247   0.00066518   -5.3413e-05       2.2248
_SET1_   PCSK4             19    1481427    1490886      5       2  173254      -1.5726      0.76481   -5.3413e-05      -1.5725
_SET1_   PLK5              19    1524073    1535455     11       4  184346      -1.2332      0.56693   -5.3413e-05      -1.2331
_SET1_   MBD3              19    1576670    1592760      8       3  185150     -0.38114      0.27119   -5.3413e-05     -0.38109
_SET1_   ONECUT3           19    1753662    1775444     11       3  212380      0.36015     0.065798   -5.3413e-05       0.3602
_SET1_   KLF16             19    1852398    1863564      6       2  214917     -0.84309      0.45398   -5.3413e-05     -0.84303
_SET1_   CSNK1G2           19    1941148    1981337     20       5  225130      -1.4495      0.56166   -5.3413e-05      -1.4495
_SET1_   SF3A2             19    2236816    2248678      6       2  242603       2.7961   5.1828e-05   -5.3413e-05       2.7962
_SET1_   SPPL2B            19    2328629    2355100     14       4  212206     -0.67762      0.31285   -5.3413e-05     -0.67757
_SET1_   TMPRSS9           19    2381507    2426480     39       7  234929      -1.2792      0.43834   -5.3413e-05      -1.2792
_SET1_   SGTA              19    2754711    2783363     24       2  224226      0.40671     0.060739   -5.3413e-05      0.40676
_SET1_   ZNF57             19    2900896    2918641     13       3  246017      -1.7278      0.68077   -5.3413e-05      -1.7277
_SET1_   GNA11             19    3094408    3121468     21       5  233505      -1.2531      0.44641   -5.3413e-05       -1.253
_SET1_   CELF5             19    3224701    3297074     45       8  218415      -0.8765      0.29324   -5.3413e-05     -0.87645
_SET1_   NFIC              19    3359561    3469215     43      16  212267       9.0267   2.1811e-26   -5.3413e-05       9.0268
_SET1_   HMG20B            19    3572936    3579081      2       1  131281      0.63467      0.27369   -5.3413e-05      0.63473
_SET1_   PIP5K1C           19    3630179    3700484     30       7  232140       2.3482   7.5372e-05   -5.3413e-05       2.3483
_SET1_   MATK              19    3777967    3801810     13       6  165219     -0.63686       0.3482   -5.3413e-05     -0.63681
_SET1_   EEF2              19    3976054    3985477      9       3  221100       3.5716   1.6238e-06   -5.3413e-05       3.5716
_SET1_   PIAS4             19    4007749    4038067     12       3  247726       2.6465   4.2415e-05   -5.3413e-05       2.6465
_SET1_   ZBTB7A            19    4045216    4066816      4       2  219344       3.1507   2.0306e-05   -5.3413e-05       3.1508
_SET1_   MAP2K2            19    4090319    4124126     28       6  179655       5.3047    5.281e-11   -5.3413e-05       5.3048
_SET1_   SHD               19    4278598    4290720     10       2  206624      -1.2796      0.59794   -5.3413e-05      -1.2796
_SET1_   FSD1              19    4304591    4323843      6       3  201302      -1.0281      0.51654   -5.3413e-05      -1.0281
_SET1_   STAP2             19    4324040    4342783      8       2  236946       1.0727     0.011954   -5.3413e-05       1.0727
_SET1_   CHAF1A            19    4402660    4443394     22       4  239869       1.1659    0.0056405   -5.3413e-05       1.1659
_SET1_   DPP9              19    4675239    4723855     22       6  178093     -0.92246      0.41387   -5.3413e-05     -0.92241
_SET1_   FEM1A             19    4791728    4795571      2       1  252429      -2.5332      0.93983   -5.3413e-05      -2.5332
